ilan_id,ilan_linki,ilan_tarihi,ilan_tipi,metrekare,bina_yasi,kat,konum,fiyat,para_birimi,il,ilce,skor,kademe,fiyat_per_m2,banyo_sayisi,kat_sayisi,isinma_tipi,cephe,kullanim_durumu,oda_sayisi_yeni,salon_sayisi,kat_sayisi_encoded,cephe_kuzey,cephe_guney,cephe_dogu,cephe_bati
28284-3645,https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-satilik/daire/28284-3645,11-04-2025,Daire,175.0,26.0,16. Kat,İstanbul / Kadıköy / Erenköy Mah.,17500000,TL,İstanbul,Kadıköy,4.91,1. Kademe,100000.0,2.0,18.0,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı,3,1,16.0,1,1,1,1
72229-969,https://www.hepsiemlak.com/istanbul-beyoglu-mueyyetzade-satilik/daire/72229-969,22-04-2025,Daire,90.0,100.0,4. Kat,İstanbul / Beyoğlu / Müeyyetzade Mah.,17500000,TL,İstanbul,Beyoğlu,3.394,1. Kademe,194444.44,1.0,5.0,Kombi,"Güney, Doğu",Boş,1,1,4.0,0,1,1,0
118740-1529,https://www.hepsiemlak.com/istanbul-umraniye-asagi-dudullu-satilik/daire/118740-1529,09-04-2025,Daire,175.0,4.0,6. Kat,İstanbul / Ümraniye / Aşağı Dudullu Mah.,17500000,TL,İstanbul,Ümraniye,3.364,1. Kademe,100000.0,2.0,29.0,Merkezi,Güney,Mülk Sahibi,3,1,6.0,0,1,0,0
0-43348075,https://www.hepsiemlak.com/istanbul-uskudar-bahcelievler-satilik/daire/0-43348075,20-03-2025,Daire,165.0,14.0,Bahçe Katı,İstanbul / Üsküdar / Bahçelievler Mah.,17500000,TL,İstanbul,Üsküdar,3.045,1. Kademe,106060.61,3.0,5.0,Kombi,Güney,Mülk Sahibi,3,1,0.0,0,1,0,0
25220-2430,https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-satilik/daire/25220-2430,16-04-2025,Daire,165.0,13.0,8. Kat,İzmir / Karabağlar / Bahçelievler Mah.,17500000,TL,İzmir,Karabağlar,1.078,2. Kademe,106060.61,2.0,8.0,Kombi,"Güney, Doğu, Batı",Mülk Sahibi,3,1,8.0,0,1,1,1
43794-862,https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/43794-862,12-04-2025,Daire,120.0,1.0,5. Kat,Antalya / Muratpaşa / Güzeloba Mah.,17555000,TL,Antalya,Muratpaşa,3.173,1. Kademe,146291.67,2.0,7.0,Yerden Isıtma,"Güney, Batı",Boş,2,1,5.0,0,1,0,1
62823-7352,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/62823-7352,12-04-2025,Daire,105.0,2.0,7. Kat,İstanbul / Kadıköy / Suadiye Mah.,17600000,TL,İstanbul,Kadıköy,4.91,1. Kademe,167619.05,2.0,12.0,Merkezi (Pay Ölçer),"Güney, Doğu",Boş,2,1,7.0,0,1,1,0
8560-4827,https://www.hepsiemlak.com/antalya-muratpasa-genclik-satilik/daire/8560-4827,03-04-2025,Daire,200.0,1.0,4. Kat,Antalya / Muratpaşa / Gençlik Mah.,17700000,TL,Antalya,Muratpaşa,3.173,1. Kademe,88500.0,3.0,4.0,Kombi,Güney,Boş,4,1,4.0,0,1,0,0
4753-17447,https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-satilik/daire/4753-17447,05-04-2025,Daire,190.0,12.0,Ara Kat,İstanbul / Bakırköy / Şenlikköy Mah.,17700000,TL,İstanbul,Bakırköy,4.465,1. Kademe,93157.89,2.0,2.0,Kombi,Güney,Kiracılı,3,1,1.0,0,1,0,0
52143-3076,https://www.hepsiemlak.com/istanbul-besiktas-akat-satilik/daire/52143-3076,21-04-2025,Daire,160.0,26.0,6. Kat,İstanbul / Beşiktaş / Akat Mah.,17700000,TL,İstanbul,Beşiktaş,5.94,1. Kademe,110625.0,2.0,6.0,Merkezi (Pay Ölçer),"Kuzey, Güney, Doğu",Kiracılı,4,1,6.0,1,1,1,0
13673-977,https://www.hepsiemlak.com/ankara-cankaya-beytepe-satilik/daire/13673-977,14-03-2025,Daire,210.0,2.0,11. Kat,Ankara / Çankaya / Beytepe Mah.,17750000,TL,Ankara,Çankaya,6.901,1. Kademe,84523.81,2.0,13.0,Merkezi,"Güney, Doğu, Batı",Boş,4,1,11.0,0,1,1,1
114635-1424,https://www.hepsiemlak.com/antalya-konyaalti-uncali-satilik/daire/114635-1424,14-04-2025,Daire,250.0,8.0,3. Kat,Antalya / Konyaaltı / Uncalı Mah.,17750000,TL,Antalya,Konyaaltı,2.465,1. Kademe,71000.0,3.0,3.0,Kombi,"Güney, Doğu",Mülk Sahibi,4,1,3.0,0,1,1,0
4675-16890,https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-satilik/daire/4675-16890,09-04-2025,Daire,115.0,5.0,7. Kat,İstanbul / Kadıköy / Erenköy Mah.,17750000,TL,İstanbul,Kadıköy,4.91,1. Kademe,154347.83,2.0,10.0,Kombi,"Güney, Doğu",Mülk Sahibi,3,1,7.0,0,1,1,0
129138-758,https://www.hepsiemlak.com/istanbul-uskudar-bahcelievler-satilik/daire/129138-758,04-04-2025,Daire,178.0,4.0,2. Kat,İstanbul / Üsküdar / Bahçelievler Mah.,17750000,TL,İstanbul,Üsküdar,3.045,1. Kademe,99719.1,3.0,5.0,Yerden Isıtma,"Güney, Doğu, Batı",Kiracılı,4,1,2.0,0,1,1,1
0-42937713,https://www.hepsiemlak.com/istanbul-beykoz-kavacik-satilik/daire/0-42937713,18-03-2025,Daire,185.0,23.0,4. Kat,İstanbul / Beykoz / Kavacık Mah.,17750000,TL,İstanbul,Beykoz,1.732,1. Kademe,95945.95,2.0,8.0,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi,4,1,4.0,1,1,0,1
5554-5083,https://www.hepsiemlak.com/ankara-cankaya-cigdem-satilik/daire/5554-5083,14-04-2025,Daire,200.0,20.0,1. Kat,Ankara / Çankaya / Çiğdem Mah.,17750000,TL,Ankara,Çankaya,6.901,1. Kademe,88750.0,2.0,11.0,Merkezi (Pay Ölçer),"Güney, Doğu",Mülk Sahibi,4,1,1.0,0,1,1,0
42207-1756,https://www.hepsiemlak.com/izmir-narlidere-narli-satilik/daire/42207-1756,07-04-2025,Daire,240.0,21.0,7. Kat,İzmir / Narlıdere / Narlı Mah.,17750000,TL,İzmir,Narlıdere,1.632,1. Kademe,73958.33,2.0,8.0,Kombi,"Kuzey, Doğu, Batı",Kiracılı,4,1,7.0,1,0,1,1
53165-28496,https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-satilik/daire/53165-28496,03-03-2025,Daire,135.0,5.0,1. Kat,İstanbul / Kadıköy / Göztepe Mah.,17765000,TL,İstanbul,Kadıköy,4.91,1. Kademe,131592.59,2.0,9.0,Kombi,Güney,Boş,3,1,1.0,0,1,0,0
74238-11060,https://www.hepsiemlak.com/antalya-konyaalti-siteler-satilik/daire/74238-11060,18-04-2025,Daire,350.0,5.0,7. Kat,Antalya / Konyaaltı / Siteler Mah.,17800000,TL,Antalya,Konyaaltı,2.465,1. Kademe,50857.14,2.0,7.0,Kombi,"Güney, Doğu, Batı",Mülk Sahibi,5,1,7.0,0,1,1,1
7182-4968,https://www.hepsiemlak.com/istanbul-kucukcekmece-fatih-satilik/daire/7182-4968,14-04-2025,Daire,190.0,5.0,11. Kat,İstanbul / Küçükçekmece / Fatih Mah.,17800000,TL,İstanbul,Küçükçekmece,2.161,1. Kademe,93684.21,2.0,14.0,Merkezi (Pay Ölçer),Güney,Boş,3,1,11.0,0,1,0,0
0-42152782,https://www.hepsiemlak.com/antalya-muratpasa-zerdalilik-satilik/daire/0-42152782,17-04-2025,Daire,140.0,4.0,4. Kat,Antalya / Muratpaşa / Zerdalilik Mah.,17800000,TL,Antalya,Muratpaşa,3.173,1. Kademe,127142.86,2.0,5.0,Kombi,"Kuzey, Doğu",Mülk Sahibi,3,1,4.0,1,0,1,0
153791-49,https://www.hepsiemlak.com/istanbul-atasehir-ataturk-satilik/daire/153791-49,22-04-2025,Daire,140.0,21.0,2. Kat,İstanbul / Ataşehir / Atatürk Mah.,17800000,TL,İstanbul,Ataşehir,3.545,1. Kademe,127142.86,2.0,4.0,Kombi,"Doğu, Batı",Mülk Sahibi,3,1,2.0,0,0,1,1
4675-16798,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/4675-16798,10-03-2025,Daire,159.0,31.0,6. Kat,İstanbul / Kadıköy / Suadiye Mah.,17850000,TL,İstanbul,Kadıköy,4.91,1. Kademe,112264.15,2.0,3.0,Merkezi,"Güney, Doğu, Batı",Boş,3,1,6.0,0,1,1,1
122463-1795,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/122463-1795,07-04-2025,Daire,160.0,31.0,3. Kat,İstanbul / Kadıköy / Suadiye Mah.,17850000,TL,İstanbul,Kadıköy,4.91,1. Kademe,111562.5,2.0,6.0,Merkezi,"Güney, Doğu, Batı",Boş,3,1,3.0,0,1,1,1
132603-324,https://www.hepsiemlak.com/ankara-mamak-basak-satilik/daire/132603-324,23-04-2025,Daire,900.0,21.0,3. Kat,Ankara / Mamak / Başak Mah.,17850000,TL,Ankara,Mamak,0.779,2. Kademe,19833.33,1.0,3.0,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı,10,0,3.0,1,1,1,1
4753-17433,https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-satilik/daire/4753-17433,05-04-2025,Daire,180.0,25.0,Ara Kat,İstanbul / Bakırköy / Şenlikköy Mah.,17900000,TL,İstanbul,Bakırköy,4.465,1. Kademe,99444.44,2.0,3.0,Kombi,Güney,Boş,3,1,2.0,0,1,0,0
23761-80612,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/23761-80612,04-04-2025,Daire,160.0,27.0,5. Kat,İstanbul / Kadıköy / Suadiye Mah.,17900000,TL,İstanbul,Kadıköy,4.91,1. Kademe,111875.0,2.0,8.0,Kombi,Güney,Boş,3,1,5.0,0,1,0,0
1100-12822,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/1100-12822,08-03-2025,Daire,160.0,27.0,5. Kat,İstanbul / Kadıköy / Suadiye Mah.,17900000,TL,İstanbul,Kadıköy,4.91,1. Kademe,111875.0,2.0,8.0,Kombi,Güney,Boş,3,1,5.0,0,1,0,0
3995-26517,https://www.hepsiemlak.com/istanbul-sancaktepe-abdurrahmangazi-satilik/daire/3995-26517,22-04-2025,Daire,170.0,5.0,Bahçe Katı,İstanbul / Sancaktepe / Abdurrahmangazi Mah.,17900000,TL,İstanbul,Sancaktepe,1.275,2. Kademe,105294.12,2.0,10.0,Yerden Isıtma,Doğu,Boş,3,1,0.0,0,0,1,0
62823-7335,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/62823-7335,12-04-2025,Daire,165.0,27.0,5. Kat,İstanbul / Kadıköy / Suadiye Mah.,17900000,TL,İstanbul,Kadıköy,4.91,1. Kademe,108484.85,2.0,8.0,Kombi,Güney,Boş,3,1,5.0,0,1,0,0
17780-20158,https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-satilik/daire/17780-20158,07-04-2025,Daire,179.0,25.0,1. Kat,İstanbul / Bakırköy / Şenlikköy Mah.,17900000,TL,İstanbul,Bakırköy,4.465,1. Kademe,100000.0,1.0,4.0,Kombi,"Güney, Batı",Boş,3,0,1.0,0,1,0,1
34400-4795,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/34400-4795,08-04-2025,Daire,160.0,26.0,5. Kat,İstanbul / Kadıköy / Suadiye Mah.,17900000,TL,İstanbul,Kadıköy,4.91,1. Kademe,111875.0,2.0,8.0,Kombi,Güney,Boş,3,1,5.0,0,1,0,0
91182-1502,https://www.hepsiemlak.com/istanbul-umraniye-asagi-dudullu-satilik/daire/91182-1502,02-04-2025,Daire,187.0,3.0,2. Kat,İstanbul / Ümraniye / Aşağı Dudullu Mah.,17900000,TL,İstanbul,Ümraniye,3.364,1. Kademe,95721.93,2.0,30.0,Yerden Isıtma,"Kuzey, Güney, Doğu, Batı",Kiracılı,4,1,2.0,1,1,1,1
92713-52,https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-satilik/daire/92713-52,18-03-2025,Daire,117.0,5.0,18. Kat,İstanbul / Kadıköy / Göztepe Mah.,17900000,TL,İstanbul,Kadıköy,4.91,1. Kademe,152991.45,2.0,30.0,VRV,"Güney, Doğu",Boş,1,1,18.0,0,1,1,0
54895-1070,https://www.hepsiemlak.com/istanbul-adalar-nizam-satilik/daire/54895-1070,17-04-2025,Daire,249.0,34.0,3. Kat,İstanbul / Adalar / Nizam Mah.,17900000,TL,İstanbul,Adalar,1.822,1. Kademe,71887.55,4.0,3.0,Isıtma Yok,"Kuzey, Güney, Doğu, Batı",Boş,4,1,3.0,1,1,1,1
155448-607,https://www.hepsiemlak.com/ankara-cankaya-alacaatli-satilik/daire/155448-607,25-04-2025,Daire,224.0,4.0,3. Kat,Ankara / Çankaya / Alacaatlı Mah.,17900000,TL,Ankara,Çankaya,6.901,1. Kademe,79910.71,3.0,21.0,Yerden Isıtma,"Kuzey, Batı",Boş,4,1,3.0,1,0,0,1
152683-37,https://www.hepsiemlak.com/istanbul-beylikduzu-marmara-satilik/daire/152683-37,18-04-2025,Daire,210.0,5.0,1. Kat,İstanbul / Beylikdüzü / Marmara Mah.,17900000,TL,İstanbul,Beylikdüzü,2.503,1. Kademe,85238.1,3.0,8.0,Yerden Isıtma,"Güney, Doğu",Boş,3,1,1.0,0,1,1,0
4387-1468,https://www.hepsiemlak.com/istanbul-adalar-nizam-satilik/daire/4387-1468,19-04-2025,Daire,170.0,38.0,Bahçe Katı,İstanbul / Adalar / Nizam Mah.,17900000,TL,İstanbul,Adalar,1.822,1. Kademe,105294.12,3.0,2.0,Kombi,"Kuzey, Güney, Doğu, Batı",Boş,4,1,0.0,1,1,1,1
82579-997,https://www.hepsiemlak.com/istanbul-adalar-nizam-satilik/daire/82579-997,21-04-2025,Daire,235.0,32.0,En Üst Kat,İstanbul / Adalar / Nizam Mah.,17900000,TL,İstanbul,Adalar,1.822,1. Kademe,76170.21,4.0,3.0,Isıtma Yok,"Kuzey, Güney, Doğu, Batı",Boş,6,1,3.0,1,1,1,1
2404-2104,https://www.hepsiemlak.com/ankara-cankaya-aziziye-satilik/daire/2404-2104,23-04-2025,Daire,220.0,21.0,Kot 2,Ankara / Çankaya / Aziziye Mah.,17900000,TL,Ankara,Çankaya,6.901,1. Kademe,81363.64,2.0,9.0,Kombi,"Kuzey, Batı",Mülk Sahibi,4,1,-1.0,1,0,0,1
7553-16501,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/7553-16501,24-04-2025,Daire,170.0,27.0,5. Kat,İstanbul / Kadıköy / Suadiye Mah.,17900000,TL,İstanbul,Kadıköy,4.91,1. Kademe,105294.12,2.0,8.0,Kombi,"Güney, Doğu",Boş,3,1,5.0,0,1,1,0
54895-1078,https://www.hepsiemlak.com/istanbul-adalar-nizam-satilik/daire/54895-1078,25-04-2025,Daire,227.0,32.0,3. Kat,İstanbul / Adalar / Nizam Mah.,17900000,TL,İstanbul,Adalar,1.822,1. Kademe,78854.63,4.0,4.0,Isıtma Yok,"Kuzey, Güney, Doğu, Batı",Boş,6,1,3.0,1,1,1,1
2404-2098,https://www.hepsiemlak.com/ankara-cankaya-aziziye-satilik/daire/2404-2098,14-04-2025,Daire,220.0,23.0,Kot 2,Ankara / Çankaya / Aziziye Mah.,17900000,TL,Ankara,Çankaya,6.901,1. Kademe,81363.64,2.0,9.0,Kombi,"Kuzey, Batı",Mülk Sahibi,4,1,-1.0,1,0,0,1
117718-80,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/117718-80,29-03-2025,Daire,160.0,28.0,Ara Kat,İstanbul / Kadıköy / Suadiye Mah.,17900000,TL,İstanbul,Kadıköy,4.91,1. Kademe,111875.0,2.0,5.0,Merkezi,"Güney, Doğu",Boş,3,1,2.0,0,1,1,0
17370-1175,https://www.hepsiemlak.com/istanbul-kadikoy-19-mayis-satilik/daire/17370-1175,05-04-2025,Daire,160.0,27.0,5. Kat,İstanbul / Kadıköy / 19 Mayıs Mah.,17900000,TL,İstanbul,Kadıköy,4.91,1. Kademe,111875.0,2.0,8.0,Kombi,Güney,Boş,3,1,5.0,0,1,0,0
82579-1045,https://www.hepsiemlak.com/istanbul-adalar-nizam-satilik/daire/82579-1045,21-04-2025,Daire,250.0,34.0,3. Kat,İstanbul / Adalar / Nizam Mah.,17900000,TL,İstanbul,Adalar,1.822,1. Kademe,71600.0,4.0,3.0,Isıtma Yok,"Kuzey, Güney, Doğu, Batı",Boş,4,1,3.0,1,1,1,1
139746-405,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/139746-405,12-03-2025,Daire,120.0,7.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,149583.33,1.0,8.0,Kombi,"Güney, Doğu",Boş,3,1,1.0,0,1,1,0
23761-80601,https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-satilik/daire/23761-80601,02-04-2025,Daire,125.0,7.0,3. Kat,İstanbul / Kadıköy / Caddebostan Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,143600.0,1.0,8.0,Kombi,"Kuzey, Güney, Batı",Kiracılı,3,1,3.0,1,1,0,1
140503-342,https://www.hepsiemlak.com/istanbul-beylikduzu-marmara-satilik/daire/140503-342,17-03-2025,Daire,180.0,4.0,3. Kat,İstanbul / Beylikdüzü / Marmara Mah.,17950000,TL,İstanbul,Beylikdüzü,2.503,1. Kademe,99722.22,2.0,5.0,Merkezi (Pay Ölçer),"Güney, Doğu",Boş,3,1,3.0,0,1,1,0
153791-30,https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-satilik/daire/153791-30,22-04-2025,Daire,100.0,3.0,17. Kat,İstanbul / Kadıköy / Sahrayı Cedit Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,179500.0,1.0,28.0,Merkezi,"Güney, Batı",Kiracılı,2,1,17.0,0,1,0,1
71032-3228,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/71032-3228,24-04-2025,Daire,105.0,5.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,170952.38,2.0,8.0,Yerden Isıtma,"Güney, Doğu",Boş,3,1,1.0,0,1,1,0
138068-729,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/138068-729,15-04-2025,Daire,130.0,5.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,138076.92,2.0,8.0,Kombi,Güney,Boş,3,1,1.0,0,1,0,0
135253-572,https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-satilik/daire/135253-572,24-04-2025,Daire,125.0,15.0,3. Kat,İstanbul / Kadıköy / Fenerbahçe Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,143600.0,2.0,5.0,Merkezi (Pay Ölçer),"Güney, Batı",Boş,3,1,3.0,0,1,0,1
142510-391,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/142510-391,14-03-2025,Daire,130.0,9.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,138076.92,2.0,8.0,Kombi,"Güney, Doğu, Batı",Boş,3,1,1.0,0,1,1,1
116955-5252,https://www.hepsiemlak.com/istanbul-atasehir-kucukbakkalkoy-satilik/daire/116955-5252,24-03-2025,Daire,225.0,5.0,Bahçe Katı,İstanbul / Ataşehir / Küçükbakkalköy Mah.,17950000,TL,İstanbul,Ataşehir,3.545,1. Kademe,79777.78,2.0,17.0,Merkezi (Pay Ölçer),"Kuzey, Doğu, Batı",Mülk Sahibi,3,1,0.0,1,0,1,1
14946-13582,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/14946-13582,03-04-2025,Daire,130.0,7.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,138076.92,2.0,8.0,Kombi,"Güney, Doğu",Boş,3,1,1.0,0,1,1,0
23761-80416,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/23761-80416,21-04-2025,Daire,130.0,8.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,138076.92,2.0,8.0,Kombi,"Güney, Doğu, Batı",Boş,3,1,1.0,0,1,1,1
26964-85842,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/26964-85842,18-03-2025,Daire,120.0,10.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,149583.33,2.0,9.0,Kombi,"Kuzey, Batı",Boş,3,1,1.0,1,0,0,1
62823-7039,https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-satilik/daire/62823-7039,12-04-2025,Daire,125.0,6.0,3. Kat,İstanbul / Kadıköy / Caddebostan Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,143600.0,1.0,8.0,Kombi,"Kuzey, Güney, Doğu",Kiracılı,3,1,3.0,1,1,1,0
38443-3909,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/38443-3909,18-03-2025,Daire,130.0,8.0,Ara Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,138076.92,2.0,8.0,Kombi,"Güney, Batı",Boş,3,1,4.0,0,1,0,1
31770-38950,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/31770-38950,24-04-2025,Daire,120.0,9.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,149583.33,2.0,8.0,Kombi,"Güney, Doğu, Batı",Boş,3,1,1.0,0,1,1,1
92946-1584,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/92946-1584,10-04-2025,Daire,130.0,5.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,138076.92,2.0,8.0,Kombi,"Kuzey, Doğu, Batı",Boş,3,1,1.0,1,0,1,1
3910-1051,https://www.hepsiemlak.com/istanbul-kartal-atalar-satilik/daire/3910-1051,27-03-2025,Daire,220.0,4.0,20. Kat,İstanbul / Kartal / Atalar Mah.,17950000,TL,İstanbul,Kartal,2.321,1. Kademe,81590.91,2.0,23.0,Merkezi (Pay Ölçer),Güney,Mülk Sahibi,4,1,20.0,0,1,0,0
87449-3603,https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-satilik/daire/87449-3603,25-04-2025,Daire,125.0,13.0,3. Kat,İstanbul / Kadıköy / Fenerbahçe Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,143600.0,2.0,5.0,Merkezi (Pay Ölçer),Doğu,Boş,3,1,3.0,0,0,1,0
22191-6805,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/22191-6805,25-04-2025,Daire,120.0,8.0,Ara Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,149583.33,2.0,8.0,Kat Kaloriferi,Kuzey,Boş,3,1,4.0,1,0,0,0
25894-2725,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/25894-2725,19-04-2025,Daire,125.0,5.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,143600.0,2.0,8.0,Kombi,"Kuzey, Güney, Doğu, Batı",Boş,3,1,1.0,1,1,1,1
54478-66,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/54478-66,21-04-2025,Daire,125.0,5.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,143600.0,2.0,8.0,Kombi,Batı,Boş,3,1,1.0,0,0,0,1
7348-5852,https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-satilik/daire/7348-5852,24-04-2025,Daire,120.0,10.0,1. Kat,İstanbul / Kadıköy / Suadiye Mah.,17950000,TL,İstanbul,Kadıköy,4.91,1. Kademe,149583.33,2.0,8.0,Kombi,"Kuzey, Güney, Doğu, Batı",Boş,3,1,1.0,1,1,1,1
