ilan_id,oda_sayisi,banyo_sayisi,kat_sayisi,isinma_tipi,cephe,kullanim_durumu
156522-4,4 + 1,2.0,3 Katlı,Kombi,Güney,Boş
10901-18041,3 + 1,2.0,14 Katlı,Kombi,"Kuzey, Batı",Boş
5438-25208,2 + 1,1.0,3 Katlı,Kombi,Doğu,Mülk Sahibi
145701-58,3 + 1,2.0,3 Katlı,Kombi,"Kuzey, Batı",Mülk Sahibi
142465-746,4 + 1,1.0,4 Katlı,Kombi,Kuzey,Mülk Sahibi
25673-7297,3 + 1,2.0,10 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Mülk Sahibi
34109-4534,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
154215-59,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Kiracılı
692546-2211,3 + 0,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
113821-1142,1 + 1,1.0,16 Katlı,Merkezi (Pay Ölçer),Doğu,Kiracılı
49652-2268,3 + 1,1.0,13 Katlı,Merkezi,"Güney, Doğu",Mülk Sahibi
67045-321,5 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
119979-1588,3 + 1,1.0,3 Katlı,Kombi,Güney,Boş
122732-626,1 + 1,1.0,11 Katlı,Yerden Isıtma,"Güney, Batı",Boş
53138-11446,3 + 1,1.0,7 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
22752-16525,1 + 1,1.0,8 Katlı,Merkezi (Pay Ölçer),Doğu,Kiracılı
154576-55,3 + 1,2.0,11 Katlı,Kombi,"Güney, Doğu, Batı",Boş
141414-842,3 + 1,2.0,11 Katlı,Kombi,"Güney, Doğu, Batı",Boş
154576-54,3 + 1,1.0,2 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
155822-9,2 + 1,1.0,10 Katlı,Merkezi (Pay Ölçer),Güney,Boş
135514-785,4 + 1,2.0,5 Katlı,Kombi,"Güney, Doğu",Boş
86676-1946,5 + 2,2.0,3 Katlı,Kombi,Doğu,Boş
130569-984,2 + 1,1.0,4 Katlı,Kat Kaloriferi,"Kuzey, Güney, Doğu, Batı",Boş
117916-1776,4 + 1,2.0,14 Katlı,Merkezi (Pay Ölçer),"Kuzey, Batı",Boş
122048-1178,3 + 1,1.0,11 Katlı,Klima,"Güney, Doğu, Batı",Boş
144176-155,2 + 2,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
45147-1643,3 + 1,1.0,8 Katlı,Kombi,"Kuzey, Batı",Kiracılı
123971-801,3 + 1,1.0,6 Katlı,Kombi,"Kuzey, Güney",Kiracılı
104189-3779,3 + 1,1.0,4 Katlı,Klima,"Kuzey, Doğu, Batı",Boş
151036-417,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
91207-3571,3 + 1,2.0,14 Katlı,Merkezi (Pay Ölçer),"Kuzey, Doğu, Batı",Mülk Sahibi
138407-183,3 + 1,2.0,5 Katlı,Kombi,"Doğu, Batı",Kiracılı
32385-857,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Kiracılı
97948-14719,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
42003-6473,3 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
121228-1627,3 + 1,2.0,17 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
142033-386,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
128572-2015,2 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Batı",Boş
40002-5357,2 + 1,1.0,2 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
115614-2356,3 + 1,1.0,3 Katlı,Kombi,Güney,Boş
113388-3258,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
154097-6,4 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
134913-1506,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
24845-1734,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
129350-961,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
117050-4239,3 + 1,1.0,11 Katlı,Kombi,"Güney, Doğu",Boş
2545-8510,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
130104-1793,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
129350-971,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
101012-2539,2 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu",Boş
122493-2853,6 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
40002-5225,5 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
111716-1290,3 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",
119379-360,2 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Boş
129752-249,3 + 1,1.0,3 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
133917-424,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
156241-74,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
113164-323,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
41594-2375,2 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",
120541-1331,1 + 1,1.0,4 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Boş
148098-196,3 + 1,2.0,8 Katlı,Klima,"Kuzey, Güney, Doğu",Boş
125806-537,3 + 1,2.0,14 Katlı,Kombi,"Kuzey, Doğu, Batı",Kiracılı
116051-246,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
119379-388,2 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Boş
112240-1260,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu",Boş
154566-40,2 + 1,1.0,2 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Boş
24453-6636,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
147507-3,3 + 1,2.0,7 Katlı,Kombi,"Kuzey, Batı",Boş
151455-145,3 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
64356-334,3 + 1,1.0,7 Katlı,Kombi,"Güney, Doğu",Boş
155936-4,2 + 1,1.0,5 Katlı,Kombi,Güney,Boş
3990-2766,2 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Kiracılı
4641-3707,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Kiracılı
30810-179,3 + 1,2.0,3 Katlı,Kombi,Güney,Boş
137204-455,2 + 1,1.0,7 Katlı,Kombi,Batı,Mülk Sahibi
132028-617,3 + 1,1.0,11 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
134450-230,4 + 1,2.0,3 Katlı,Kombi,"Kuzey, Batı",Mülk Sahibi
5438-25249,3 + 1,1.0,3 Katlı,Kombi,Doğu,Kiracılı
129232-1031,3 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Batı",Mülk Sahibi
149855-118,3 + 1,1.0,11 Katlı,Klima,"Güney, Doğu, Batı",Boş
122145-1536,3 + 1,2.0,13 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
98484-698,3 + 1,2.0,2 Katlı,Kombi,"Güney, Batı",Kiracılı
68766-5417,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu, Batı",Boş
148442-46,5 + 1,2.0,3 Katlı,Kombi,"Güney, Batı",Kiracılı
155936-9,2 + 1,1.0,5 Katlı,Kombi,Güney,Boş
133096-474,3 + 1,2.0,5 Katlı,Kombi,"Kuzey, Batı",Mülk Sahibi
140657-106,4 + 1,2.0,5 Katlı,Yerden Isıtma,"Güney, Doğu, Batı",Boş
137863-515,4 + 1,2.0,10 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
103566-2921,2 + 1,1.0,3 Katlı,Klima,"Güney, Doğu",Boş
55899-51600,3 + 1,1.0,11 Katlı,Kombi,"Güney, Doğu, Batı",Boş
73663-5809,3 + 1,1.0,4 Katlı,Kombi,Kuzey,Kiracılı
124262-352,3 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",Boş
34418-1967,3 + 1,1.0,6 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Kiracılı
138823-189,2 + 1,1.0,6 Katlı,Kombi,"Doğu, Batı",Boş
153865-90,3 + 1,1.0,8 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
135850-1031,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
131206-1615,4 + 1,2.0,6 Katlı,Kombi,"Kuzey, Güney, Batı",Mülk Sahibi
129933-1112,4 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
86644-234,3 + 1,2.0,8 Katlı,Kombi,"Kuzey, Doğu",Kiracılı
45472-330,2 + 1,1.0,5 Katlı,Kombi,Kuzey,Boş
140272-534,3 + 1,1.0,2 Katlı,Kombi,"Doğu, Batı",Boş
6623-3153,2 + 1,1.0,4 Katlı,Klima,"Güney, Batı",Boş
130195-287,3 + 1,2.0,7 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
9615-386,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Doğu",Kiracılı
0-44406835,3 + 2,1.0,4 Katlı,Kombi,Güney,Mülk Sahibi
118508-27,3 + 1,1.0,2 Katlı,Kombi,"Güney, Batı",Boş
28851-16208,5 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",Boş
151976-501,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
148497-58,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Boş
46555-8604,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
130787-230,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Boş
27549-2089,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
133656-2639,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
27549-2103,3 + 1,1.0,3 Katlı,Kombi,"Güney, Batı",Boş
84609-4039,3 + 1,2.0,14 Katlı,Merkezi (Pay Ölçer),"Kuzey, Batı",Kiracılı
148497-66,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
0-44459985,2 + 1,1.0,4 Katlı,Klima,"Güney, Batı",Mülk Sahibi
73297-6222,3 + 1,1.0,6 Katlı,Kombi,"Kuzey, Batı",Mülk Sahibi
137576-555,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
46555-8644,3 + 1,1.0,1 Katlı,Kombi,"Doğu, Batı",Boş
154554-53,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
51385-410,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",
86255-725,3 + 1,2.0,3 Katlı,Klima,"Kuzey, Doğu",Mülk Sahibi
46555-8623,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
138721-75,3 + 1,1.0,4 Katlı,Isıtma Yok,"Doğu, Batı",Kiracılı
4638-2741,2 + 1,1.0,4 Katlı,Kombi,Batı,Kiracılı
102781-1052,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
101486-2543,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
113637-135,3 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Kiracılı
113637-136,3 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
156287-23,1 + 1,1.0,7 Katlı,Klima,Güney,Boş
0-43646290,3 + 1,2.0,27 Katlı,Merkezi,Doğu,Boş
20696-611,2 + 1,1.0,6 Katlı,Kombi,Güney,Boş
0-44451834,3 + 1,1.0,5 Katlı,Kombi,Güney,Mülk Sahibi
59687-259,2 + 1,1.0,25 Katlı,Merkezi (Pay Ölçer),"Güney, Batı",Kiracılı
0-44422756,3 + 1,2.0,8 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
68766-5496,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Doğu",Mülk Sahibi
4242-3245,3 + 1,1.0,5 Katlı,Klima,"Kuzey, Batı",Kiracılı
138708-752,4 + 1,2.0,12 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
135830-1584,3 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
138205-661,2 + 1,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
76975-68,5 + 1,2.0,4 Katlı,Kat Kaloriferi,"Kuzey, Güney",Boş
110558-13835,2 + 1,1.0,3 Katlı,Yerden Isıtma,"Güney, Doğu",Boş
110558-13837,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu",Boş
135187-274,5 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
128824-305,4 + 1,2.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
47682-2485,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
135830-1574,4 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
97948-14374,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
13673-874,3 + 1,1.0,3 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
137304-622,3 + 1,1.0,4 Katlı,Kombi,Güney,Kiracılı
154473-65,3 + 1,2.0,6 Katlı,Kombi,Güney,Boş
111035-2049,4 + 2,2.0,5 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
84036-33324,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
103274-1144,2 + 1,1.0,5 Katlı,Kombi,Güney,Kiracılı
82297-1046,3 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu",Boş
152976-61,3 + 1,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu",Kiracılı
129703-272,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
119270-56,3 + 1,2.0,2 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
149536-115,3 + 1,2.0,9 Katlı,Kombi,"Güney, Doğu",Boş
142867-56,3 + 1,2.0,15 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
147461-666,5 + 1,3.0,4 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
110558-13854,3 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
151016-343,3 + 1,2.0,4 Katlı,Kombi,Güney,Mülk Sahibi
151038-2,3 + 1,1.0,5 Katlı,Kombi,Kuzey,Boş
134636-815,3 + 1,1.0,8 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Kiracılı
92223-2673,4 + 1,2.0,12 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
151811-60,4 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
113801-418,3 + 1,1.0,4 Katlı,Klima,"Güney, Doğu, Batı",Boş
0-43831126,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu",Boş
135650-587,2 + 1,1.0,8 Katlı,Kombi,"Kuzey, Güney, Doğu",Kiracılı
136187-41,5 + 1,2.0,3 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
133656-2232,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
138040-145,2 + 1,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
153187-43,3 + 1,2.0,4 Katlı,Kombi,"Kuzey, Doğu",
141439-177,5 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",Boş
142867-58,3 + 1,2.0,12 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
135139-768,5 + 1,2.0,3 Katlı,Kombi,Kuzey,Kiracılı
32982-4523,3 + 1,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
149129-226,5 + 2,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
126556-746,4 + 1,2.0,6 Katlı,Kombi,"Kuzey, Doğu, Batı",Mülk Sahibi
26546-5283,4 + 2,2.0,5 Katlı,Kombi,"Güney, Doğu",Boş
156063-81,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
119505-4407,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
141866-208,5 + 2,3.0,5 Katlı,Kombi,"Kuzey, Doğu",Kiracılı
0-44366147,5 + 1,2.0,3 Katlı,Kombi,Güney,Mülk Sahibi
33182-2338,3 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney",Boş
77108-776,3 + 1,1.0,5 Katlı,Kombi,"Güney, Doğu, Batı",Boş
144404-6,3 + 1,2.0,9 Katlı,Kombi,"Kuzey, Doğu",Kiracılı
124943-1215,3 + 1,1.0,8 Katlı,Kombi,"Güney, Batı",Kiracılı
109158-3400,2 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney",Mülk Sahibi
134818-572,1 + 1,1.0,9 Katlı,Merkezi (Pay Ölçer),"Kuzey, Doğu",Kiracılı
124952-54,3 + 1,1.0,6 Katlı,Merkezi,"Kuzey, Batı",Boş
128932-315,3 + 1,1.0,3 Katlı,Kombi,"Doğu, Batı",Boş
152289-146,2 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
1061-2386,2 + 1,1.0,3 Katlı,Kombi,Güney,Mülk Sahibi
142160-61,4 + 1,2.0,4 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
123831-107,2 + 1,1.0,4 Katlı,Klima,"Kuzey, Batı",Mülk Sahibi
131620-383,6 + 1,2.0,5 Katlı,Yerden Isıtma,Güney,Boş
26491-3556,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Kiracılı
8723-1138,3 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
137717-550,3 + 1,2.0,11 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
58182-3110,2 + 1,1.0,4 Katlı,Kombi,Güney,Mülk Sahibi
136367-322,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
151811-59,4 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
124773-875,3 + 1,2.0,4 Katlı,Kombi,Güney,Boş
111062-63,3 + 1,1.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
39972-7108,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
151257-118,5 + 1,2.0,3 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
62840-2404,3 + 1,3.0,4 Katlı,Kombi,"Güney, Batı",Boş
141081-156,3 + 1,2.0,12 Katlı,Merkezi,"Kuzey, Doğu, Batı",Kiracılı
4744-11864,1 + 1,1.0,31 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Kiracılı
149867-25,2 + 1,2.0,11 Katlı,Klima,Doğu,Boş
130551-588,4 + 1,2.0,10 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Kiracılı
4219-526,2 + 1,1.0,17 Katlı,Merkezi (Pay Ölçer),Güney,Kiracılı
6060-43013,4 + 1,1.0,6 Katlı,Kombi,"Güney, Doğu, Batı",Boş
70512-1494,3 + 1,2.0,10 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
155936-1,3 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
136915-1099,2 + 1,2.0,2 Katlı,Kombi,Kuzey,Mülk Sahibi
125789-348,3 + 1,2.0,13 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Kiracılı
128706-922,3 + 1,1.0,5 Katlı,Kombi,Güney,Boş
132028-600,3 + 1,2.0,13 Katlı,Kombi,"Doğu, Batı",Boş
146562-292,3 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
110558-13810,3 + 1,3.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
44716-9200,4 + 1,2.0,3 Katlı,Yerden Isıtma,"Güney, Batı",Boş
155936-38,3 + 1,2.0,5 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
102986-1072,5 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
36064-5889,3 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
85124-1016,3 + 1,1.0,8 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
10943-3284,1 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
155650-8,2 + 1,1.0,3 Katlı,Klima,"Kuzey, Güney, Doğu, Batı",Mülk Sahibi
0-41986953,3 + 1,2.0,4 Katlı,Kombi,"Güney, Batı",Mülk Sahibi
135850-1010,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
0-43353504,3 + 1,2.0,3 Katlı,Klima,Doğu,Kiracılı
83386-5381,4 + 1,2.0,16 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
71801-997,3 + 1,2.0,15 Katlı,Kombi,Güney,Kiracılı
2263-1393,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
135696-736,2 + 1,1.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
99962-605,1 + 1,1.0,14 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu, Batı",Kiracılı
64729-1751,1 + 1,1.0,4 Katlı,Isıtma Yok,"Doğu, Batı",Boş
126151-1110,1 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
156328-25,2 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
144496-926,3 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
150210-22,4 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
60054-1246,3 + 1,1.0,11 Katlı,Kombi,"Güney, Batı",Kiracılı
1003-12849,1 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
146923-204,3 + 1,1.0,10 Katlı,Merkezi (Pay Ölçer),"Kuzey, Güney, Batı",Mülk Sahibi
63057-690,2 + 1,1.0,2 Katlı,Klima,"Güney, Batı",Mülk Sahibi
65192-513,3 + 1,1.0,8 Katlı,Merkezi,"Doğu, Batı",Kiracılı
90115-1063,2 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Kiracılı
23840-2160,3 + 1,1.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Boş
148821-45,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
155802-6,3 + 1,1.0,10 Katlı,Kombi,"Güney, Doğu",
31180-11694,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
141649-265,5 + 2,2.0,4 Katlı,Kombi,"Doğu, Batı",Boş
128443-634,6 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
91207-3503,3 + 1,2.0,14 Katlı,Kombi,"Kuzey, Güney, Doğu",Mülk Sahibi
123272-186,5 + 1,2.0,5 Katlı,Kombi,Güney,Mülk Sahibi
153777-28,2 + 1,2.0,3 Katlı,Kombi,"Doğu, Batı",Boş
95091-2297,4 + 1,2.0,4 Katlı,Isıtma Yok,"Güney, Doğu, Batı",Kiracılı
13876-385,3 + 1,2.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu",Boş
74310-237,3 + 1,1.0,3 Katlı,Kombi,Güney,Mülk Sahibi
71881-746,5 + 2,2.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
141248-83,4 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
0-44167078,4 + 1,2.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
155775-145,3 + 1,1.0,4 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
32345-11176,3 + 0,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
0-41817380,3 + 1,1.0,2 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
109419-300,1 + 1,1.0,3 Katlı,Klima,"Güney, Doğu, Batı",Boş
102438-494,2 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",Boş
124063-374,4 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
4310-3304,3 + 1,2.0,13 Katlı,Kombi,"Güney, Doğu, Batı",Boş
9786-639,3 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Kiracılı
155666-15,3 + 1,2.0,5 Katlı,Kombi,"Kuzey, Güney, Batı",Boş
129424-3096,5 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
46082-783,3 + 1,3.0,3 Katlı,Kombi,"Güney, Batı",Boş
118740-1531,3 + 1,2.0,7 Katlı,Kombi,Güney,Mülk Sahibi
692546-2149,3 + 1,2.0,6 Katlı,Kombi,"Güney, Batı",Kiracılı
130307-456,2 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu",Boş
73569-3578,3 + 1,2.0,12 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
56397-964,2 + 1,1.0,7 Katlı,Kombi,"Güney, Doğu, Batı",Kiracılı
4310-3299,3 + 1,2.0,13 Katlı,Kombi,"Güney, Doğu, Batı",Boş
58568-7329,4 + 1,2.0,3 Katlı,Kombi,"Güney, Doğu",
7430-2255,4 + 2,3.0,3 Katlı,Kombi,"Güney, Doğu",Kiracılı
76287-2402,2 + 1,17.0,4 Katlı,Kombi,"Kuzey, Doğu",Kiracılı
151497-40,2 + 1,1.0,8 Katlı,Kombi,Batı,Kiracılı
136368-431,3 + 1,2.0,11 Katlı,Merkezi (Pay Ölçer),"Güney, Doğu",Boş
116955-5343,2 + 1,3.0,3 Katlı,Kombi,"Güney, Doğu, Batı",Mülk Sahibi
39972-7163,1 + 1,1.0,4 Katlı,Kombi,"Güney, Doğu, Batı",Boş
7553-16439,2 + 1,1.0,6 Katlı,Kombi,"Güney, Doğu",Mülk Sahibi
3990-2939,1 + 1,1.0,4 Katlı,Kombi,"Güney, Batı",Boş
97948-14711,2 + 1,1.0,3 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
55020-2337,1 + 1,1.0,4 Katlı,Klima,"Güney, Doğu",Kiracılı
81244-4994,4 + 1,2.0,4 Katlı,Kombi,Güney,Boş
140573-1182,2 + 1,1.0,3 Katlı,Yerden Isıtma,"Güney, Doğu, Batı",Mülk Sahibi
70512-1314,2 + 1,1.0,2 Katlı,Klima,"Güney, Doğu, Batı",Mülk Sahibi
76785-12617,3 + 1,2.0,4 Katlı,Kombi,"Kuzey, Güney, Doğu, Batı",Boş
136915-792,3 + 1,2.0,3 Katlı,Kombi,"Doğu, Batı",Mülk Sahibi
6181-20268,3 + 1,1.0,8 Katlı,Kombi,"Güney, Doğu",Boş
137304-164,3 + 1,1.0,7 Katlı,Kombi,Güney,Boş
130826-1650,2 + 1,1.0,3 Katlı,Klima,"Güney, Doğu",Boş
